imonth,extended,crit1,crit2,crit3,doubtterr,longitude,latitude,attacktype1,success,suicide,weaptype1,weapsubtype1,targtype1,targsubtype1,gname,nperps,nperpcap,claimed,nkill,nkillter,nwound,nwoundte,property,ishostkid,hostkidoutcome,city,weaptype1_txt,targtype1_txt,attacktype1_txt
10,0,1,1,1,0,74.996804,33.622576,7,1,0,8,18,8,49,Unknown,-1,0,0,0,0,0,0,1,0,-1,Mihrama,Incendiary,Educational Institution,Facility/Infrastructure Attack
10,0,1,1,1,0,75.352867,33.48831,7,1,0,8,18,3,25,Unknown,-1,0,0,0,0,0,0,1,0,-1,Kapran,Incendiary,Police,Facility/Infrastructure Attack
10,0,1,1,1,0,76.579958,33.75924,7,1,0,8,19,14,69,Unknown,-1,0,0,0,0,0,0,1,0,-1,Unknown,Incendiary,Private Citizens & Property,Facility/Infrastructure Attack
11,0,1,1,1,0,74.789902,34.08374,7,1,0,8,19,8,49,Unknown,-1,0,0,0,0,0,0,1,0,-1,Srinagar,Incendiary,Educational Institution,Facility/Infrastructure Attack
11,0,1,1,1,0,74.566937,34.246008,7,1,0,8,18,8,49,Unknown,-1,0,0,0,0,0,0,1,0,-1,Naidkhai,Incendiary,Educational Institution,Facility/Infrastructure Attack
11,0,1,1,1,0,74.771943,34.216495,7,1,0,8,18,8,49,Unknown,-1,0,0,0,0,0,0,1,0,-1,Ganderbal,Incendiary,Educational Institution,Facility/Infrastructure Attack
11,0,1,1,1,0,75.085403,33.904121,3,1,0,6,-1,3,23,Unknown,-1,0,0,0,0,3,0,1,0,-1,Dadsara,Explosives,Police,Bombing/Explosion
11,0,1,1,1,0,74.647363,34.320111,7,1,0,8,18,8,49,Unknown,-1,0,0,0,0,0,0,1,0,-1,Sadhunara,Incendiary,Educational Institution,Facility/Infrastructure Attack
11,0,1,1,1,0,74.798309,33.946251,7,1,0,8,18,2,21,Unknown,-1,0,0,0,0,0,0,1,0,-1,Chadoora,Incendiary,Government (General),Facility/Infrastructure Attack
11,0,1,1,1,0,74.237008,34.407656,3,0,0,6,-1,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Wadipora,Explosives,Unknown,Bombing/Explosion
11,0,1,1,1,0,74.353867,34.205605,7,1,0,8,18,8,49,Unknown,-1,0,0,0,0,0,0,1,0,-1,Baramulla,Incendiary,Educational Institution,Facility/Infrastructure Attack
11,0,1,1,1,0,74.864548,33.86652,2,0,0,5,-1,14,67,Unknown,2,0,0,0,0,0,0,0,0,-1,Murran,Firearms,Private Citizens & Property,Armed Assault
11,0,1,1,1,0,74.841759,33.705463,7,1,0,5,-1,14,84,Unknown,-1,0,0,0,0,0,0,1,0,-1,Memender,Firearms,Private Citizens & Property,Facility/Infrastructure Attack
11,0,1,1,1,0,74.841759,33.705463,8,1,0,9,-1,8,50,Unknown,-1,0,0,0,0,1,0,0,0,-1,Memender,Melee,Educational Institution,Unarmed Assault
11,0,1,1,1,0,74.254614,34.526179,7,1,0,8,18,8,49,Unknown,-1,0,0,0,0,0,0,1,0,-1,Kupwara district,Incendiary,Educational Institution,Facility/Infrastructure Attack
11,0,1,1,1,0,74.789902,34.08374,7,1,0,-1,-1,8,49,Unknown,-1,0,0,0,0,0,0,1,0,-1,Srinagar,Unknown,Educational Institution,Facility/Infrastructure Attack
11,0,1,1,1,0,74.841759,33.705463,7,1,0,5,-1,14,84,Unknown,-1,0,0,0,0,0,0,1,0,-1,Memender,Firearms,Private Citizens & Property,Facility/Infrastructure Attack
11,0,1,1,1,0,74.789902,34.08374,2,0,0,8,19,3,25,Unknown,2,0,0,0,0,0,0,-1,0,-1,Srinagar,Incendiary,Police,Armed Assault
11,0,1,1,1,0,74.092404,33.767001,3,1,0,6,8,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Poonch,Explosives,Unknown,Bombing/Explosion
11,0,1,1,1,0,74.767929,33.863483,7,1,0,5,2,1,3,Lashkar-e-Taiba (LeT),4,-1,1,0,0,-1,0,1,0,-1,Charar-i-Sharif,Firearms,Business,Facility/Infrastructure Attack
11,0,1,1,0,1,74.254614,34.526179,2,1,0,5,-1,4,34,Unknown,-1,0,0,3,0,0,0,0,0,-1,Macchil,Firearms,Military,Armed Assault
11,0,1,1,1,0,74.281273,34.399281,2,1,0,6,7,3,22,Unknown,-1,0,0,0,0,0,0,-1,0,-1,Handwara,Explosives,Police,Armed Assault
11,0,1,1,1,0,75.019676,33.64542,2,1,0,5,-1,3,25,Lashkar-e-Taiba (LeT),2,0,0,2,0,1,0,0,0,-1,Kulgam,Firearms,Police,Armed Assault
11,0,1,1,0,1,74.237008,34.407656,2,1,0,5,2,4,29,Lashkar-e-Taiba (LeT),-1,0,0,0,0,2,0,1,0,-1,Wadipora,Firearms,Military,Armed Assault
11,0,1,1,0,1,74.915164,32.798325,5,1,1,6,7,4,27,Jaish-e-Mohammad (JeM),3,0,1,10,3,0,0,0,1,5,Nagrota,Explosives,Military,Hostage Taking (Barricade Incident)
11,0,1,1,0,1,74.893102,32.474424,2,1,0,6,7,4,39,Lashkar-e-Taiba (LeT),3,0,0,3,3,4,0,0,0,-1,Fatwal,Explosives,Military,Armed Assault
11,0,1,1,1,0,75.243534,33.789502,7,1,0,8,19,8,49,Unknown,6,6,0,0,0,0,0,1,0,-1,Manigam,Incendiary,Educational Institution,Facility/Infrastructure Attack
11,0,1,1,0,1,74.054981,33.767846,2,1,0,5,4,4,34,Unknown,-1,0,0,0,0,1,0,0,0,-1,Gulpur,Firearms,Military,Armed Assault
12,0,1,1,1,0,75.371823,33.622858,5,1,0,8,18,8,49,Unknown,-1,0,0,0,0,0,0,1,1,5,Larnoo,Incendiary,Educational Institution,Hostage Taking (Barricade Incident)
12,0,1,1,1,0,74.910647,33.744053,3,0,0,6,7,-1,-1,Hizbul Mujahideen (HM),1,1,0,0,0,0,0,0,0,-1,Imam Sahib,Explosives,Unknown,Bombing/Explosion
12,0,1,1,1,0,74.34995,34.19905,7,1,0,8,18,8,49,Unknown,-1,0,0,0,0,0,0,1,0,-1,Baramulla district,Incendiary,Educational Institution,Facility/Infrastructure Attack
12,0,1,1,1,0,74.891444,33.811916,2,1,0,5,-1,1,3,Lashkar-e-Taiba (LeT),4,0,0,0,0,0,0,1,0,-1,Arihal,Firearms,Business,Armed Assault
12,0,1,1,1,0,74.771943,34.216496,7,1,0,8,19,8,49,Unknown,-1,0,0,0,0,0,0,1,0,-1,Ganderbal,Incendiary,Educational Institution,Facility/Infrastructure Attack
12,0,1,1,1,0,74.831062,33.721287,7,1,0,8,18,8,49,Unknown,-1,0,0,0,0,0,0,1,0,-1,Shopian,Incendiary,Educational Institution,Facility/Infrastructure Attack
12,0,1,1,0,1,75.171623,33.81144,2,0,0,5,-1,4,29,Hizbul Mujahideen (HM),-1,0,0,1,1,0,0,0,0,-1,Bewora,Firearms,Military,Armed Assault
12,0,1,1,1,0,74.943838,33.920852,7,1,0,5,-1,1,3,Lashkar-e-Taiba (LeT),4,0,0,0,0,0,0,1,0,-1,Ratnipora,Firearms,Business,Facility/Infrastructure Attack
12,0,1,1,0,1,74.917259,34.010231,2,1,0,5,2,4,29,Lashkar-e-Taiba (LeT),2,0,0,3,0,2,0,1,0,-1,Pampore,Firearms,Military,Armed Assault
12,0,1,1,0,1,74.143081,33.605084,3,1,0,6,8,4,34,Unknown,-1,0,0,0,0,1,0,0,0,-1,Mendhar,Explosives,Military,Bombing/Explosion
12,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,3,25,Unknown,-1,0,0,0,0,0,0,0,0,-1,Srinagar,Explosives,Police,Bombing/Explosion
12,0,1,1,1,0,74.513369,34.062097,3,1,0,6,7,3,23,Unknown,-1,0,0,0,0,0,0,1,0,-1,Parimpora,Explosives,Police,Bombing/Explosion
12,0,1,1,1,0,74.491394,34.123092,2,1,0,5,-1,14,68,Unknown,-1,0,0,1,0,0,0,0,0,-1,Bahrampora,Firearms,Private Citizens & Property,Armed Assault
12,0,1,1,1,0,74.539005,34.411829,2,1,0,5,-1,2,15,Unknown,-1,0,0,0,0,1,0,0,0,-1,Ashtangoo,Firearms,Government (General),Armed Assault
12,0,1,1,1,0,74.552528,33.947385,2,0,0,5,-1,3,23,Unknown,-1,0,0,0,0,0,0,0,0,-1,Lassipora,Firearms,Police,Armed Assault
12,0,1,1,1,0,75.226757,33.664806,1,0,0,5,-1,14,84,Unknown,-1,0,0,0,0,0,0,0,0,-1,Bandoora Achabal,Firearms,Private Citizens & Property,Assassination
12,0,1,1,1,0,74.313288,34.409556,2,1,0,5,-1,3,25,Unknown,-1,0,0,1,0,0,0,0,0,-1,Chowgul,Firearms,Police,Armed Assault
1,0,1,1,1,0,74.864548,33.86652,2,1,0,5,-1,3,25,Unknown,-1,0,0,0,0,1,0,0,0,-1,Murran,Firearms,Police,Armed Assault
1,0,1,1,1,0,74.940395,33.802216,2,0,0,5,-1,2,15,Unknown,-1,0,0,0,0,0,0,0,0,-1,Chitragam,Firearms,Government (General),Armed Assault
1,0,1,1,1,1,74.4064,32.930556,2,1,0,6,7,2,21,Lashkar-e-Taiba (LeT),2,0,1,3,0,1,0,1,0,-1,Battal,Explosives,Government (General),Armed Assault
1,0,1,1,1,0,74.67041,34.11404,3,1,0,6,7,3,23,Unknown,-1,0,0,0,0,0,0,0,0,-1,Narbal,Explosives,Police,Bombing/Explosion
1,0,1,1,1,0,74.313288,34.18478,3,0,0,6,-1,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Sheeri,Explosives,Unknown,Bombing/Explosion
1,0,1,1,1,0,74.854493,33.815806,2,1,0,6,7,3,24,Lashkar-e-Taiba (LeT),2,0,0,0,0,1,0,-1,0,-1,Hawal,Explosives,Police,Armed Assault
1,0,1,1,1,0,74.789902,34.08374,3,0,0,6,17,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Srinagar,Explosives,Unknown,Bombing/Explosion
1,0,1,1,1,1,74.090226,34.434195,2,0,0,5,2,3,22,Unknown,-1,0,0,0,0,0,0,0,0,-1,Gofa Bal,Firearms,Police,Armed Assault
2,0,1,1,1,0,75.025408,33.88525,3,0,0,6,-1,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Chersoo Awantipora,Explosives,Unknown,Bombing/Explosion
2,0,1,1,0,1,75.014382,32.57727,2,1,0,6,11,4,39,Unknown,3,0,0,0,0,0,0,-1,0,-1,Samba district,Explosives,Military,Armed Assault
2,0,1,1,1,0,75.088856,34.259016,3,0,0,6,17,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Gund,Explosives,Unknown,Bombing/Explosion
2,0,1,1,1,0,74.241036,33.571775,3,0,0,6,17,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Totagali,Explosives,Unknown,Bombing/Explosion
2,0,1,1,1,0,74.931107,33.782079,7,1,0,5,-1,1,3,Unknown,4,0,0,0,0,0,0,1,0,-1,Turka Wangam,Firearms,Business,Facility/Infrastructure Attack
2,0,1,1,1,0,74.824394,34.026206,3,1,0,6,7,3,25,Quit Kashmir Movement (QKM),-1,0,1,0,0,2,0,-1,0,-1,Srinagar,Explosives,Police,Bombing/Explosion
2,0,1,1,1,0,75.114212,33.931011,2,0,0,5,3,3,22,Hizbul Mujahideen (HM),1,1,0,0,0,0,0,0,0,-1,Tral,Firearms,Police,Armed Assault
2,0,1,1,0,1,74.803921,33.759364,2,1,0,5,2,4,29,Hizbul Mujahideen (HM),-1,0,1,4,0,5,0,-1,0,-1,Shopian district,Firearms,Military,Armed Assault
2,0,1,1,1,0,74.929646,33.946835,2,1,0,6,7,3,22,Unknown,-1,0,0,0,0,0,0,0,0,-1,Kakapora,Explosives,Police,Armed Assault
2,0,1,1,1,0,75.773123,33.30449,3,0,0,6,17,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Kishtwar,Explosives,Unknown,Bombing/Explosion
3,0,1,1,1,0,74.864548,33.86652,3,1,0,6,7,3,25,Hizbul Mujahideen (HM),-1,0,0,1,0,1,0,1,0,-1,Murran,Explosives,Police,Bombing/Explosion
3,0,1,1,1,0,74.8333,33.7167,7,1,0,-1,-1,3,25,Unknown,12,0,0,0,0,0,0,1,0,-1,Shopian district,Unknown,Police,Facility/Infrastructure Attack
3,0,1,1,1,0,74.46353,34.36309,3,1,0,6,-1,14,68,Unknown,-1,0,0,0,0,3,0,0,0,-1,Pazalpora,Explosives,Private Citizens & Property,Bombing/Explosion
3,0,1,1,1,0,74.8333,33.7167,5,1,0,5,-1,3,25,Unknown,10,0,0,0,0,-1,0,1,1,2,Shopian district,Firearms,Police,Hostage Taking (Barricade Incident)
3,0,1,1,1,0,74.931069,33.834669,2,1,0,6,7,3,22,Unknown,-1,0,0,0,0,0,0,0,0,-1,Tahab,Explosives,Police,Armed Assault
3,0,1,1,1,0,74.929642,33.951888,1,1,0,5,2,2,15,Lashkar-e-Taiba (LeT),5,0,0,1,0,0,0,0,1,4,Kakapora,Firearms,Government (General),Assassination
3,0,1,1,1,0,74.893889,33.855,3,1,0,6,7,3,22,Unknown,-1,0,0,0,0,0,0,0,0,-1,Baba Har,Explosives,Police,Bombing/Explosion
3,0,1,1,1,0,74.836092,33.717003,1,0,0,5,-1,3,23,Unknown,-1,0,0,0,0,0,0,1,0,-1,Hajipora Haram,Firearms,Police,Assassination
3,0,1,1,1,0,74.841759,33.705463,2,0,0,5,-1,2,15,Unknown,-1,0,0,0,0,0,0,0,0,-1,Memender,Firearms,Government (General),Armed Assault
3,0,1,1,1,0,75.018031,33.644991,2,0,0,5,-1,3,22,Unknown,-1,0,0,0,0,0,0,0,0,-1,Neloo,Firearms,Police,Armed Assault
3,0,1,1,1,0,74.640043,33.934855,6,1,0,5,-1,3,26,Unknown,2,0,0,0,0,0,0,1,1,2,Budgam district,Firearms,Police,Hostage Taking (Kidnapping)
3,0,1,1,1,0,74.856373,32.725572,8,1,0,9,21,14,77,Unknown,3,0,0,0,0,1,0,1,0,-1,Jammue,Melee,Private Citizens & Property,Unarmed Assault
3,0,1,1,1,0,75.222556,33.57754,2,1,0,5,2,2,15,Hizbul Mujahideen (HM),-1,0,1,0,0,1,0,1,0,-1,Dooru,Firearms,Government (General),Armed Assault
3,0,1,1,1,0,74.997163,33.909212,1,0,0,5,2,3,25,Hizbul Mujahideen (HM),3,0,0,2,2,1,0,0,0,-1,Padgampora,Firearms,Police,Assassination
3,0,1,1,1,0,74.894569,33.871612,2,0,0,5,-1,14,75,Hizbul Mujahideen (HM),7,0,0,0,0,0,0,0,0,-1,Belov,Firearms,Private Citizens & Property,Armed Assault
3,0,1,1,1,0,74.88822,33.789499,2,0,0,5,-1,14,75,Hizbul Mujahideen (HM),7,0,0,0,0,0,0,0,0,-1,Nazneenpora,Firearms,Private Citizens & Property,Armed Assault
3,0,1,1,1,0,74.863871,33.787334,7,1,0,5,2,3,25,Unknown,-1,0,0,0,0,0,0,1,0,-1,Keegam,Firearms,Police,Facility/Infrastructure Attack
3,0,1,1,1,0,75.091232,33.726616,2,1,0,5,-1,3,25,Unknown,-1,0,0,0,0,0,0,1,0,-1,Khudwani,Firearms,Police,Armed Assault
3,0,1,1,1,0,75.017854,33.724008,2,0,0,5,2,3,22,Unknown,-1,0,0,0,0,0,0,0,0,-1,Yaripora,Firearms,Police,Armed Assault
3,0,1,1,1,0,75.103386,33.789497,3,1,0,6,7,3,25,Unknown,-1,0,0,0,0,0,0,0,0,-1,Bijbehara,Explosives,Police,Bombing/Explosion
4,0,1,1,0,1,74.789902,34.08374,2,1,0,5,2,4,29,Hizbul Mujahideen (HM),2,0,1,0,0,3,0,1,0,-1,Srinagar,Firearms,Military,Armed Assault
4,0,1,1,0,1,74.106369,33.789308,3,1,0,6,-1,4,34,Unknown,-1,0,0,1,0,0,0,0,0,-1,Degwar,Explosives,Military,Bombing/Explosion
4,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,3,23,Tehrik al-Mojahedin,-1,0,1,1,0,10,0,0,0,-1,Srinagar,Explosives,Police,Bombing/Explosion
4,0,1,1,1,0,74.887992,34.040311,2,1,0,5,2,3,23,Lashkar-e-Taiba (LeT),-1,0,1,1,0,7,0,1,0,-1,Pantha Chowk,Firearms,Police,Armed Assault
4,0,1,1,1,0,74.811233,33.745275,7,1,0,5,-1,2,15,Unknown,3,0,0,0,0,0,0,1,0,-1,Nagbal,Firearms,Government (General),Facility/Infrastructure Attack
4,0,1,1,1,0,75.219855,33.683363,2,0,0,5,-1,3,25,Unknown,-1,0,0,0,0,0,0,0,0,-1,Achabal,Firearms,Police,Armed Assault
4,0,1,1,1,0,74.67041,34.11404,7,1,0,8,18,2,19,Unknown,-1,0,0,0,0,0,0,1,0,-1,Narbal,Incendiary,Government (General),Facility/Infrastructure Attack
4,0,1,1,1,0,75.221112,33.685391,2,0,0,5,-1,3,23,Unknown,-1,0,0,0,0,0,0,0,0,-1,Achabal,Firearms,Police,Armed Assault
4,0,1,1,1,0,75.017854,33.724008,2,0,0,5,-1,3,22,Unknown,-1,0,0,0,0,0,0,0,0,-1,Yaripora,Firearms,Police,Armed Assault
4,0,1,1,1,0,74.640043,33.934855,2,1,0,8,19,2,19,Unknown,-1,0,0,0,0,-1,0,0,0,-1,Hardodalwan,Incendiary,Government (General),Armed Assault
4,0,1,1,1,0,74.901505,33.874027,7,1,0,8,18,2,19,Unknown,-1,0,0,0,0,0,0,1,0,-1,Pulwama,Incendiary,Government (General),Facility/Infrastructure Attack
4,0,1,1,1,0,75.157913,33.732216,2,0,0,5,-1,14,84,Unknown,-1,0,1,0,0,0,0,0,0,-1,Anantnag,Firearms,Private Citizens & Property,Armed Assault
4,0,1,1,1,0,74.894569,33.871612,8,1,0,9,21,14,84,Unknown,-1,0,1,0,0,-1,0,-1,0,-1,Pulwama district,Melee,Private Citizens & Property,Unarmed Assault
4,0,1,1,1,0,74.831062,33.721287,8,1,0,9,21,14,84,Unknown,-1,0,1,0,0,-1,0,-1,0,-1,Shopian,Melee,Private Citizens & Property,Unarmed Assault
4,0,1,1,1,0,75.019676,33.64542,8,1,0,9,21,14,84,Unknown,-1,0,1,0,0,-1,0,-1,0,-1,Kulgam,Melee,Private Citizens & Property,Unarmed Assault
4,0,1,1,1,0,75.148701,33.731126,8,1,0,9,21,14,84,Unknown,-1,0,1,0,0,-1,0,-1,0,-1,Anantnag district,Melee,Private Citizens & Property,Unarmed Assault
4,0,1,1,1,0,74.853135,33.824264,2,1,0,5,-1,14,84,Unknown,-1,0,0,1,0,1,0,0,0,-1,Rajpora,Firearms,Private Citizens & Property,Armed Assault
4,0,1,1,1,0,74.810489,33.808027,2,1,0,5,-1,14,84,Unknown,-1,0,0,0,0,1,0,0,0,-1,Dhangerpora,Firearms,Private Citizens & Property,Armed Assault
4,0,1,1,1,0,74.91357,33.719848,8,1,0,9,21,3,25,Unknown,-1,0,1,0,0,1,0,1,0,-1,Hajipora,Melee,Police,Unarmed Assault
4,0,1,1,1,0,74.836092,33.717003,7,1,0,5,-1,3,25,Unknown,-1,0,1,0,0,0,0,1,0,-1,Meldoora,Firearms,Police,Facility/Infrastructure Attack
4,0,1,1,1,0,74.978583,33.867409,7,1,0,8,18,2,21,Unknown,-1,0,0,0,0,0,0,1,0,-1,Banderpora,Incendiary,Government (General),Facility/Infrastructure Attack
4,0,1,1,1,0,75.317805,33.582613,8,1,0,9,21,14,84,Unknown,-1,0,1,0,0,1,0,0,0,-1,Kokernag,Melee,Private Citizens & Property,Unarmed Assault
4,0,1,1,1,0,74.858023,33.732029,2,1,0,5,-1,2,14,Unknown,-1,0,0,1,0,0,0,0,0,-1,Pinjura,Firearms,Government (General),Armed Assault
4,0,1,1,1,0,74.615303,34.297985,1,1,0,5,-1,17,94,Unknown,-1,0,0,1,0,0,0,-1,0,-1,Hajan,Firearms,Terrorists/Non-State Militia,Assassination
4,0,1,1,1,0,74.789902,34.08374,2,0,0,8,19,3,25,Unknown,-1,0,0,0,0,0,0,0,0,-1,Srinagar,Incendiary,Police,Armed Assault
4,0,1,1,1,0,74.831062,33.721287,7,1,0,5,-1,1,3,Unknown,3,0,0,0,0,0,0,1,0,-1,Shopian,Firearms,Business,Facility/Infrastructure Attack
4,0,1,1,1,0,74.861786,33.720251,4,1,0,5,-1,14,73,Unknown,4,0,0,0,0,0,0,0,1,2,Harmain,Firearms,Private Citizens & Property,Hijacking
4,0,1,1,0,1,74.82562,33.907428,2,0,0,5,2,4,29,Lashkar-e-Taiba (LeT),-1,0,0,2,2,0,0,0,0,-1,Hayatpora,Firearms,Military,Armed Assault
4,0,1,1,1,0,74.921653,33.903209,1,1,0,5,2,14,84,Lashkar-e-Taiba (LeT),2,0,0,1,0,0,0,0,0,-1,Pinglena,Firearms,Private Citizens & Property,Assassination
4,0,1,1,0,1,74.824965,33.750293,2,1,0,5,-1,4,29,Unknown,-1,0,0,0,0,1,0,0,0,-1,Manloo,Firearms,Military,Armed Assault
4,0,1,1,0,1,74.072291,34.484194,2,1,1,6,7,4,27,Lashkar-e-Taiba (LeT),3,0,0,5,2,5,0,0,0,-1,Pangzam,Explosives,Military,Armed Assault
4,0,1,1,1,0,75.157913,33.732216,2,1,0,5,3,1,3,Unknown,2,1,0,0,0,1,0,0,0,-1,Anantnag,Firearms,Business,Armed Assault
4,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,3,22,Unknown,-1,0,0,1,0,4,0,0,0,-1,Srinagar,Explosives,Police,Bombing/Explosion
4,0,1,1,1,0,74.901505,33.874027,2,1,0,5,-1,14,68,Unknown,-1,0,0,0,0,1,0,0,0,-1,Pulwama,Firearms,Private Citizens & Property,Armed Assault
5,0,1,1,1,0,74.942575,33.652018,2,1,0,5,-1,1,3,Hizbul Mujahideen (HM),-1,0,1,7,0,0,0,1,0,-1,Pombai,Firearms,Business,Armed Assault
5,0,1,1,1,0,74.99272,33.91331,1,0,0,5,-1,3,23,Unknown,-1,0,0,0,0,0,0,-1,0,-1,Dangerpora,Firearms,Police,Assassination
5,0,1,1,1,0,74.831062,33.721287,7,1,0,-1,-1,2,14,Unknown,-1,0,0,0,0,0,0,1,0,-1,Shopian,Unknown,Government (General),Facility/Infrastructure Attack
5,0,1,1,1,0,75.0181,33.72249,7,1,0,5,2,1,3,Unknown,2,0,0,0,0,0,0,1,0,-1,Yaripora,Firearms,Business,Facility/Infrastructure Attack
5,0,1,1,1,0,74.857241,33.894086,7,1,0,5,-1,1,3,Unknown,3,0,0,0,0,0,0,1,0,-1,Wahibugh,Firearms,Business,Facility/Infrastructure Attack
5,0,1,1,1,0,74.872669,33.736085,2,1,0,5,2,4,35,Hizbul Mujahideen (HM),-1,0,0,1,0,2,0,1,0,-1,Kiloora,Firearms,Military,Armed Assault
5,0,1,1,1,0,75.112724,33.691617,2,1,0,5,-1,3,25,Lashkar-e-Taiba (LeT),-1,0,0,6,1,3,1,0,0,-1,Mir Bazar,Firearms,Police,Armed Assault
5,0,1,1,1,0,75.547817,33.145733,2,1,0,5,2,3,22,Lashkar-e-Taiba (LeT),7,7,0,1,0,1,0,0,0,-1,Kahra,Firearms,Police,Armed Assault
5,0,1,1,0,1,74.033054,34.096147,-1,0,0,-1,-1,4,34,Unknown,-1,0,0,0,0,0,0,0,0,-1,Aman Setu,Unknown,Military,Unknown
5,0,1,1,0,1,74.84575,33.724716,6,1,0,5,-1,4,34,Hizbul Mujahideen (HM),5,0,0,1,0,0,0,0,1,4,Shopian district,Firearms,Military,Hostage Taking (Kidnapping)
5,0,1,1,1,0,74.886509,33.72417,2,0,0,5,2,3,23,Hizbul Mujahideen (HM),-1,0,0,0,0,0,0,0,0,-1,Kumdalan,Firearms,Police,Armed Assault
5,0,1,1,1,0,74.895737,33.909642,4,1,0,-1,-1,14,73,Unknown,-1,0,0,0,0,0,0,1,0,-1,Gudoora,Unknown,Private Citizens & Property,Hijacking
5,0,1,1,0,1,75.079521,33.979952,2,0,0,5,-1,4,29,Unknown,-1,0,0,0,0,0,0,0,0,-1,Seer,Firearms,Military,Armed Assault
5,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,3,22,Unknown,-1,0,0,0,0,4,0,1,0,-1,Srinagar,Explosives,Police,Bombing/Explosion
5,0,1,1,1,0,75.035766,33.711032,2,0,0,5,-1,2,15,Unknown,-1,0,0,0,0,0,0,-1,0,-1,Tarigam,Firearms,Government (General),Armed Assault
5,0,1,1,1,1,74.896049,33.913165,2,1,0,5,-1,14,68,Unknown,-1,0,0,1,0,0,0,0,0,-1,Gudoora,Firearms,Private Citizens & Property,Armed Assault
5,0,1,1,1,0,74.925262,33.838635,6,1,0,5,-1,14,75,Unknown,-1,0,0,0,0,25,0,0,1,2,Naira,Firearms,Private Citizens & Property,Hostage Taking (Kidnapping)
5,0,1,1,1,0,74.910129,33.744053,3,1,0,6,7,3,22,Unknown,-1,0,0,0,0,3,0,0,0,-1,Imam Sahib,Explosives,Police,Bombing/Explosion
5,0,1,1,1,0,74.789902,34.08374,1,0,0,5,-1,14,84,Unknown,-1,0,0,0,0,1,0,0,0,-1,Srinagar,Firearms,Private Citizens & Property,Assassination
5,0,1,1,1,0,74.91004,33.744385,7,0,0,-1,-1,1,3,Unknown,2,0,0,0,0,0,0,0,0,-1,Imam Sahib,Unknown,Business,Facility/Infrastructure Attack
5,0,1,1,0,1,75.10698,33.901672,2,0,0,5,-1,4,29,Hizbul Mujahideen (HM),-1,0,0,0,0,0,0,0,0,-1,Saimoh,Firearms,Military,Armed Assault
5,0,1,1,0,1,74.258612,34.536172,2,1,0,5,-1,4,34,Unknown,-1,0,0,2,0,0,0,0,0,-1,Janger Naar,Firearms,Military,Armed Assault
5,0,1,1,1,0,74.478402,34.346912,2,1,0,5,3,14,84,Unknown,1,-1,0,0,0,2,0,0,0,-1,Khanpura,Firearms,Private Citizens & Property,Armed Assault
5,0,1,1,1,0,74.463715,34.288891,3,1,0,6,7,3,23,Hizbul Mujahideen (HM),1,1,1,0,0,4,0,0,0,-1,Sopore,Explosives,Police,Bombing/Explosion
6,0,1,1,0,1,75.208671,33.558945,2,1,0,5,2,4,29,Hizbul Mujahideen (HM),-1,0,1,2,0,4,0,1,0,-1,Lower Munda,Firearms,Military,Armed Assault
6,0,1,1,1,1,74.641022,34.225807,2,1,1,6,7,3,22,Lashkar-e-Taiba (LeT),4,0,0,4,4,0,0,0,0,-1,Sumbal,Explosives,Police,Armed Assault
6,0,1,1,1,0,74.893076,33.878521,3,1,0,6,7,3,25,Unknown,-1,0,0,0,0,0,0,-1,0,-1,Pulwama district,Explosives,Police,Bombing/Explosion
6,0,1,1,1,0,75.005476,33.776319,-1,0,0,-1,-1,3,22,Unknown,-1,0,0,0,0,0,0,0,0,-1,Zainapora,Unknown,Police,Unknown
6,0,1,1,1,0,75.127539,33.670462,2,1,0,5,2,3,23,Unknown,-1,0,0,0,0,1,0,1,0,-1,Vessu,Firearms,Police,Armed Assault
6,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,3,22,Jaish-e-Mohammad (JeM),-1,0,1,0,0,4,0,-1,0,-1,Srinagar,Explosives,Police,Bombing/Explosion
6,0,1,1,1,0,74.831062,33.721287,2,0,0,5,2,2,15,Unknown,-1,0,0,0,0,0,0,-1,0,-1,Shopian,Firearms,Government (General),Armed Assault
6,0,1,1,1,0,74.910647,33.744053,2,1,0,5,-1,3,22,Hizbul Mujahideen (HM),1,-1,0,0,0,1,0,0,0,-1,Imam Sahib,Firearms,Police,Armed Assault
6,0,1,1,1,0,75.114212,33.931011,3,1,0,6,11,3,22,Hizbul Mujahideen (HM),-1,0,1,0,0,2,0,-1,0,-1,Tral,Explosives,Police,Bombing/Explosion
